https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume EDO
1536019200,2018-09-04 00:00:00,EDO/USD,0.8924,0.9116,0.8756,0.8994,7497.74,8382.19
1535932800,2018-09-03 00:00:00,EDO/USD,0.8893,0.9018,0.8756,0.8924,35582.27,40233.68
1535846400,2018-09-02 00:00:00,EDO/USD,0.92,0.922,0.8769,0.8893,65409.56,72518.63
1535760000,2018-09-01 00:00:00,EDO/USD,0.91,0.9496,0.9,0.92,22805.69,24724.67
1535673600,2018-08-31 00:00:00,EDO/USD,0.919,0.9283,0.8902,0.91,35737.47,39295.46
1535587200,2018-08-30 00:00:00,EDO/USD,0.9205,0.9299,0.886,0.919,39393.78,43159.78
1535500800,2018-08-29 00:00:00,EDO/USD,0.9807,1.012,0.8864,0.9131,166892.16,175635.94
1535414400,2018-08-28 00:00:00,EDO/USD,0.9416,1.026,0.9143,0.9807,246320.32,253323.81
1535328000,2018-08-27 00:00:00,EDO/USD,0.8886,0.9777,0.8602,0.9416,130864.75,141570.55
1535241600,2018-08-26 00:00:00,EDO/USD,0.9132,0.925,0.87,0.8886,83962.94,93431.4
1535155200,2018-08-25 00:00:00,EDO/USD,0.94,0.977,0.8793,0.9132,166238.12,179512.52
1535068800,2018-08-24 00:00:00,EDO/USD,0.8425,0.9748,0.81,0.94,202758.73,226894.7
1534982400,2018-08-23 00:00:00,EDO/USD,0.7627,0.867,0.7533,0.8425,113346.51,140143.96
1534896000,2018-08-22 00:00:00,EDO/USD,0.8464,0.89,0.75,0.7627,177642.07,220073.34
1534809600,2018-08-21 00:00:00,EDO/USD,0.74,0.88,0.728,0.8464,306577.81,375296.38
1534723200,2018-08-20 00:00:00,EDO/USD,0.97,1.036,0.6857,0.74,1367326.29,1592769.41
1534636800,2018-08-19 00:00:00,EDO/USD,0.673,1.25,0.656,0.97,1388005.39,1443824.58
1534550400,2018-08-18 00:00:00,EDO/USD,0.7543,0.765,0.6674,0.673,98231.68,134410.74
1534464000,2018-08-17 00:00:00,EDO/USD,0.634,0.765,0.6318,0.7543,151853.77,220197.51
1534377600,2018-08-16 00:00:00,EDO/USD,0.6302,0.66,0.6302,0.634,28512.08,44357.3
1534291200,2018-08-15 00:00:00,EDO/USD,0.638,0.66,0.6302,0.6302,100744.4,155729.22
1534204800,2018-08-14 00:00:00,EDO/USD,0.65,0.6569,0.62,0.638,141191.35,219998.72
1534118400,2018-08-13 00:00:00,EDO/USD,0.6502,0.6791,0.65,0.65,62209.75,94767.63
1534032000,2018-08-12 00:00:00,EDO/USD,0.65,0.6997,0.65,0.6502,48527.3,73004.46
1533945600,2018-08-11 00:00:00,EDO/USD,0.648,0.71,0.58,0.65,239060.87,361015.02
1533859200,2018-08-10 00:00:00,EDO/USD,0.6735,0.6975,0.648,0.648,58885.07,87242.48
1533772800,2018-08-09 00:00:00,EDO/USD,0.6502,0.6817,0.59,0.6735,151943.55,240323.63
1533686400,2018-08-08 00:00:00,EDO/USD,0.7286,0.7632,0.627,0.6502,169701.19,255016.0
1533600000,2018-08-07 00:00:00,EDO/USD,0.7515,0.7755,0.6907,0.7286,90083.5,120617.6
1533513600,2018-08-06 00:00:00,EDO/USD,0.7781,0.8003,0.7511,0.7515,33975.35,44175.92
1533427200,2018-08-05 00:00:00,EDO/USD,0.7635,0.7783,0.759,0.7781,8978.32,11664.85
1533340800,2018-08-04 00:00:00,EDO/USD,0.8012,0.815,0.7583,0.7635,45662.57,58001.45
1533254400,2018-08-03 00:00:00,EDO/USD,0.801,0.816,0.8,0.8012,127245.21,158804.24
1533168000,2018-08-02 00:00:00,EDO/USD,0.8284,0.8301,0.801,0.801,60691.01,75614.45
1533081600,2018-08-01 00:00:00,EDO/USD,0.811,0.8286,0.8,0.8284,115372.05,142505.35
1532995200,2018-07-31 00:00:00,EDO/USD,0.8779,0.8779,0.811,0.811,145452.84,175484.51
1532908800,2018-07-30 00:00:00,EDO/USD,0.9259,0.9358,0.85,0.8779,81056.87,90819.9
1532822400,2018-07-29 00:00:00,EDO/USD,0.9266,0.9335,0.912,0.9259,11218.47,12162.14
1532736000,2018-07-28 00:00:00,EDO/USD,0.912,0.944,0.912,0.9266,31764.3,34153.5
1532649600,2018-07-27 00:00:00,EDO/USD,0.9,0.9255,0.8808,0.912,37575.98,42007.92
1532563200,2018-07-26 00:00:00,EDO/USD,0.8918,0.9663,0.8918,0.9,84952.29,91926.19
1532476800,2018-07-25 00:00:00,EDO/USD,0.9256,0.9342,0.878,0.8918,128419.72,141974.02
1532390400,2018-07-24 00:00:00,EDO/USD,0.9003,0.9555,0.9003,0.9256,92466.95,100365.81
1532304000,2018-07-23 00:00:00,EDO/USD,0.9222,0.969,0.9003,0.9003,170373.04,185748.65
1532217600,2018-07-22 00:00:00,EDO/USD,0.9338,0.9497,0.91,0.9222,38148.44,41174.66
1532131200,2018-07-21 00:00:00,EDO/USD,0.9288,0.99,0.9069,0.9338,33412.67,35429.34
1532044800,2018-07-20 00:00:00,EDO/USD,1.053,1.053,0.9018,0.9288,161349.46,165823.51
1531958400,2018-07-19 00:00:00,EDO/USD,1.075,1.089,1.038,1.053,144342.14,136594.13
1531872000,2018-07-18 00:00:00,EDO/USD,1.07,1.15,1.061,1.075,172909.03,157195.05
1531785600,2018-07-17 00:00:00,EDO/USD,0.99,1.08,0.9771,1.07,159493.13,154166.37
1531699200,2018-07-16 00:00:00,EDO/USD,0.8975,1.031,0.8831,0.99,191982.59,200411.76
1531612800,2018-07-15 00:00:00,EDO/USD,0.881,0.9238,0.8682,0.8975,41071.14,45695.75
1531526400,2018-07-14 00:00:00,EDO/USD,0.854,0.8875,0.85,0.881,10366.23,11953.89
1531440000,2018-07-13 00:00:00,EDO/USD,0.88,0.9,0.85,0.854,39528.88,45084.31
1531353600,2018-07-12 00:00:00,EDO/USD,0.8663,0.9,0.85,0.88,56230.59,64585.43
1531267200,2018-07-11 00:00:00,EDO/USD,0.8622,0.934,0.85,0.8663,29225.37,33405.88
1531180800,2018-07-10 00:00:00,EDO/USD,0.9803,0.9803,0.8451,0.8622,61721.42,70009.23
1531094400,2018-07-09 00:00:00,EDO/USD,0.967,1.034,0.9505,0.9803,27434.77,28058.56
1531008000,2018-07-08 00:00:00,EDO/USD,0.9891,1.048,0.955,0.967,36385.56,36439.87
1530921600,2018-07-07 00:00:00,EDO/USD,0.9753,1.08,0.9365,0.9891,27972.52,27446.55
1530835200,2018-07-06 00:00:00,EDO/USD,1.013,1.033,0.9505,0.9753,19994.64,20464.07
1530748800,2018-07-05 00:00:00,EDO/USD,1.036,1.043,0.8161,1.013,62327.24,64228.35
1530662400,2018-07-04 00:00:00,EDO/USD,0.969,1.045,0.969,1.036,20801.0,20353.4
1530576000,2018-07-03 00:00:00,EDO/USD,1.053,1.095,0.9683,0.969,74640.66,72438.13
1530489600,2018-07-02 00:00:00,EDO/USD,0.9332,1.094,0.9332,1.053,36035.35,35181.27
1530403200,2018-07-01 00:00:00,EDO/USD,0.9581,0.9864,0.91,0.9332,31555.64,33322.51
1530316800,2018-06-30 00:00:00,EDO/USD,0.8648,0.9603,0.8648,0.9581,20812.82,22464.94
1530230400,2018-06-29 00:00:00,EDO/USD,0.827,0.8767,0.825,0.8648,21679.13,25812.89
1530144000,2018-06-28 00:00:00,EDO/USD,0.8788,0.8945,0.827,0.827,26408.46,30733.67
1530057600,2018-06-27 00:00:00,EDO/USD,0.885,0.8881,0.8319,0.8788,13932.06,16488.04
1529971200,2018-06-26 00:00:00,EDO/USD,0.9238,0.9238,0.8576,0.885,13270.22,14893.59
1529884800,2018-06-25 00:00:00,EDO/USD,0.8801,0.9291,0.8613,0.9238,35892.15,40123.79
1529798400,2018-06-24 00:00:00,EDO/USD,0.9498,0.9498,0.8101,0.8801,129442.99,149761.75
1529712000,2018-06-23 00:00:00,EDO/USD,0.9802,1.019,0.9348,0.9498,19875.91,20405.42
1529625600,2018-06-22 00:00:00,EDO/USD,1.093,1.112,0.9781,0.9802,200153.46,196510.4
1529539200,2018-06-21 00:00:00,EDO/USD,1.075,1.11,1.065,1.093,78375.05,71688.82
1529452800,2018-06-20 00:00:00,EDO/USD,1.1,1.1,1.046,1.075,27804.1,25985.44
1529366400,2018-06-19 00:00:00,EDO/USD,1.072,1.1,1.063,1.1,17049.47,15658.04
1529280000,2018-06-18 00:00:00,EDO/USD,1.05,1.096,1.026,1.072,51766.3,49026.01
1529193600,2018-06-17 00:00:00,EDO/USD,1.081,1.099,1.05,1.05,17296.92,16234.48
1529107200,2018-06-16 00:00:00,EDO/USD,1.122,1.122,1.05,1.081,138815.38,131470.24
1529020800,2018-06-15 00:00:00,EDO/USD,1.167,1.167,1.081,1.122,35759.02,32047.17
1528934400,2018-06-14 00:00:00,EDO/USD,1.07,1.169,1.07,1.167,67494.48,59656.16
1528848000,2018-06-13 00:00:00,EDO/USD,1.087,1.094,1.05,1.07,161011.42,150485.11
1528761600,2018-06-12 00:00:00,EDO/USD,1.177,1.177,1.07,1.087,79246.1,71361.44
1528675200,2018-06-11 00:00:00,EDO/USD,1.204,1.204,1.112,1.177,43945.99,38367.8
1528588800,2018-06-10 00:00:00,EDO/USD,1.401,1.446,1.12,1.204,326071.31,261752.19
1528502400,2018-06-09 00:00:00,EDO/USD,1.46,1.482,1.401,1.401,28773.41,20024.92
1528416000,2018-06-08 00:00:00,EDO/USD,1.532,1.532,1.426,1.46,26725.01,18241.86
1528329600,2018-06-07 00:00:00,EDO/USD,1.475,1.547,1.475,1.532,48772.59,32214.0
1528243200,2018-06-06 00:00:00,EDO/USD,1.514,1.514,1.433,1.475,50406.74,34388.24
1528156800,2018-06-05 00:00:00,EDO/USD,1.446,1.515,1.38,1.514,123886.29,86576.77
1528070400,2018-06-04 00:00:00,EDO/USD,1.544,1.588,1.442,1.446,59123.17,39200.23
1527984000,2018-06-03 00:00:00,EDO/USD,1.561,1.605,1.543,1.544,67993.47,43402.17
1527897600,2018-06-02 00:00:00,EDO/USD,1.525,1.609,1.506,1.561,140771.41,89535.91
1527811200,2018-06-01 00:00:00,EDO/USD,1.531,1.554,1.47,1.525,47393.56,31492.76
1527724800,2018-05-31 00:00:00,EDO/USD,1.391,1.597,1.371,1.531,231409.64,153953.52
1527638400,2018-05-30 00:00:00,EDO/USD,1.474,1.5,1.391,1.391,26506.2,18434.32
1527552000,2018-05-29 00:00:00,EDO/USD,1.341,1.475,1.31,1.474,134177.58,97066.81
1527465600,2018-05-28 00:00:00,EDO/USD,1.425,1.455,1.31,1.341,79769.5,57736.37
1527379200,2018-05-27 00:00:00,EDO/USD,1.43,1.43,1.4,1.425,37855.11,26892.34
1527292800,2018-05-26 00:00:00,EDO/USD,1.45,1.499,1.41,1.43,58375.54,40623.48
1527206400,2018-05-25 00:00:00,EDO/USD,1.5,1.515,1.425,1.45,104415.4,70931.93
1527120000,2018-05-24 00:00:00,EDO/USD,1.403,1.5,1.37,1.5,129229.39,89065.15
1527033600,2018-05-23 00:00:00,EDO/USD,1.606,1.649,1.4,1.403,439139.38,291069.45
1526947200,2018-05-22 00:00:00,EDO/USD,1.763,1.764,1.557,1.606,285199.57,172450.62
1526860800,2018-05-21 00:00:00,EDO/USD,1.87,1.884,1.763,1.763,269269.24,146181.86
1526774400,2018-05-20 00:00:00,EDO/USD,1.79,1.9,1.767,1.87,776965.0,417548.3
1526688000,2018-05-19 00:00:00,EDO/USD,1.762,1.804,1.736,1.79,126758.86,71550.09
1526601600,2018-05-18 00:00:00,EDO/USD,1.674,1.789,1.62,1.762,118600.44,70163.06
1526515200,2018-05-17 00:00:00,EDO/USD,1.808,1.861,1.66,1.674,172648.28,96703.25
1526428800,2018-05-16 00:00:00,EDO/USD,1.87,1.875,1.739,1.808,124520.34,69472.27
1526342400,2018-05-15 00:00:00,EDO/USD,1.986,2.075,1.85,1.87,209908.52,106432.79
1526256000,2018-05-14 00:00:00,EDO/USD,1.943,2.099,1.826,1.986,318490.54,161961.46
1526169600,2018-05-13 00:00:00,EDO/USD,1.876,1.965,1.78,1.943,1161028.9,629943.6
1526083200,2018-05-12 00:00:00,EDO/USD,1.795,1.922,1.709,1.876,340787.83,189749.57
1525996800,2018-05-11 00:00:00,EDO/USD,2.006,2.006,1.74,1.795,486077.12,261348.34
1525910400,2018-05-10 00:00:00,EDO/USD,2.223,2.223,1.98,2.006,292549.65,139042.92
1525824000,2018-05-09 00:00:00,EDO/USD,2.257,2.285,2.077,2.223,300885.74,137653.74
1525737600,2018-05-08 00:00:00,EDO/USD,2.425,2.45,2.128,2.257,1881342.05,851429.66
1525651200,2018-05-07 00:00:00,EDO/USD,2.52,2.54,2.236,2.425,833358.27,359609.5
1525564800,2018-05-06 00:00:00,EDO/USD,2.638,2.695,2.442,2.52,136034.77,53545.72
1525478400,2018-05-05 00:00:00,EDO/USD,2.655,2.696,2.593,2.638,240058.82,90692.15
1525392000,2018-05-04 00:00:00,EDO/USD,2.705,2.744,2.505,2.655,510589.46,196834.71
1525305600,2018-05-03 00:00:00,EDO/USD,2.757,2.8,2.705,2.705,256829.0,93283.25
1525219200,2018-05-02 00:00:00,EDO/USD,2.703,2.792,2.63,2.757,345683.11,127662.14
1525132800,2018-05-01 00:00:00,EDO/USD,2.699,2.745,2.518,2.703,469267.67,175472.74
1525046400,2018-04-30 00:00:00,EDO/USD,2.708,2.877,2.52,2.699,1148794.15,424153.33
1524960000,2018-04-29 00:00:00,EDO/USD,2.436,2.81,2.436,2.708,1016975.12,379044.37
1524873600,2018-04-28 00:00:00,EDO/USD,2.25,2.509,2.25,2.436,669488.29,275261.75
1524787200,2018-04-27 00:00:00,EDO/USD,2.347,2.347,2.2,2.25,464814.97,203281.59
1524700800,2018-04-26 00:00:00,EDO/USD,2.131,2.368,2.083,2.347,1423011.0,636628.17
1524614400,2018-04-25 00:00:00,EDO/USD,2.563,2.563,2.051,2.131,899354.65,403763.77
1524528000,2018-04-24 00:00:00,EDO/USD,2.319,2.585,2.298,2.563,655670.93,265404.5
1524441600,2018-04-23 00:00:00,EDO/USD,2.26,2.4,2.238,2.319,315047.61,136766.98
1524355200,2018-04-22 00:00:00,EDO/USD,2.08,2.55,2.034,2.26,1832587.94,796574.24
1524268800,2018-04-21 00:00:00,EDO/USD,2.18,2.194,1.885,2.08,438802.16,214799.29
1524182400,2018-04-20 00:00:00,EDO/USD,2.08,2.25,1.982,2.18,602660.77,288686.56
1524096000,2018-04-19 00:00:00,EDO/USD,1.97,2.145,1.94,2.08,552240.15,266674.14
1524009600,2018-04-18 00:00:00,EDO/USD,1.83,1.995,1.813,1.97,253289.61,130733.74
1523923200,2018-04-17 00:00:00,EDO/USD,1.84,1.899,1.774,1.83,203128.89,110025.35
1523836800,2018-04-16 00:00:00,EDO/USD,1.899,1.93,1.76,1.84,233557.64,128943.35
1523750400,2018-04-15 00:00:00,EDO/USD,1.774,1.899,1.76,1.899,194585.52,106283.17
1523664000,2018-04-14 00:00:00,EDO/USD,1.71,1.81,1.66,1.774,221483.11,127246.34
1523577600,2018-04-13 00:00:00,EDO/USD,1.674,1.869,1.63,1.71,514374.46,289581.17
1523491200,2018-04-12 00:00:00,EDO/USD,1.54,1.7,1.465,1.674,366255.87,229447.16
1523404800,2018-04-11 00:00:00,EDO/USD,1.463,1.549,1.461,1.54,116770.53,77395.24
1523318400,2018-04-10 00:00:00,EDO/USD,1.455,1.5,1.413,1.463,92623.72,63446.38
1523232000,2018-04-09 00:00:00,EDO/USD,1.548,1.577,1.415,1.455,327934.17,214675.41
1523145600,2018-04-08 00:00:00,EDO/USD,1.525,1.585,1.49,1.548,147323.93,95988.87
1523059200,2018-04-07 00:00:00,EDO/USD,1.467,1.578,1.446,1.525,234158.73,154001.36
1522972800,2018-04-06 00:00:00,EDO/USD,1.586,1.641,1.44,1.467,251109.03,169466.92
1522886400,2018-04-05 00:00:00,EDO/USD,1.58,1.649,1.524,1.586,102764.18,64908.51
1522800000,2018-04-04 00:00:00,EDO/USD,1.814,1.814,1.57,1.58,261687.76,157804.17
1522713600,2018-04-03 00:00:00,EDO/USD,1.64,1.831,1.634,1.814,551580.26,316720.46
1522627200,2018-04-02 00:00:00,EDO/USD,1.507,1.71,1.507,1.64,203853.22,125876.29
1522540800,2018-04-01 00:00:00,EDO/USD,1.617,1.679,1.43,1.507,558141.13,362930.63
1522454400,2018-03-31 00:00:00,EDO/USD,1.549,1.678,1.539,1.617,170927.05,106206.01
1522368000,2018-03-30 00:00:00,EDO/USD,1.477,1.68,1.37,1.549,369518.77,238691.04
1522281600,2018-03-29 00:00:00,EDO/USD,1.595,1.65,1.419,1.477,338449.61,221077.45
1522195200,2018-03-28 00:00:00,EDO/USD,1.56,1.66,1.53,1.595,119048.44,74698.36
1522108800,2018-03-27 00:00:00,EDO/USD,1.605,1.725,1.519,1.56,192521.79,119086.53
1522022400,2018-03-26 00:00:00,EDO/USD,1.7,1.82,1.523,1.605,543537.35,328727.88
1521936000,2018-03-25 00:00:00,EDO/USD,1.65,1.76,1.615,1.7,183316.92,108387.38
1521849600,2018-03-24 00:00:00,EDO/USD,1.71,1.93,1.639,1.65,530148.78,296563.14
1521763200,2018-03-23 00:00:00,EDO/USD,1.765,1.765,1.541,1.71,653765.74,403241.88
1521676800,2018-03-22 00:00:00,EDO/USD,1.748,1.89,1.662,1.765,338385.2,190658.76
1521590400,2018-03-21 00:00:00,EDO/USD,1.845,1.895,1.634,1.748,432189.9,243946.34
1521504000,2018-03-20 00:00:00,EDO/USD,1.629,1.92,1.611,1.845,544287.96,311544.89
1521417600,2018-03-19 00:00:00,EDO/USD,1.422,1.664,1.385,1.629,731183.18,474805.98
1521331200,2018-03-18 00:00:00,EDO/USD,1.352,1.456,1.21,1.422,421056.42,325697.66
1521244800,2018-03-17 00:00:00,EDO/USD,1.393,1.677,1.33,1.352,362714.01,256780.75
1521158400,2018-03-16 00:00:00,EDO/USD,1.407,1.51,1.325,1.393,142669.44,100701.76
1521072000,2018-03-15 00:00:00,EDO/USD,1.405,1.425,1.3,1.407,179863.54,132684.78
1520985600,2018-03-14 00:00:00,EDO/USD,1.7,1.705,1.359,1.405,337506.66,234243.76
1520899200,2018-03-13 00:00:00,EDO/USD,1.706,1.765,1.6,1.7,233911.98,140773.11
1520812800,2018-03-12 00:00:00,EDO/USD,1.853,1.91,1.67,1.706,319937.89,179129.13
1520726400,2018-03-11 00:00:00,EDO/USD,1.729,1.935,1.61,1.853,208710.58,119126.52
1520640000,2018-03-10 00:00:00,EDO/USD,1.89,1.953,1.675,1.729,224380.4,120858.36
1520553600,2018-03-09 00:00:00,EDO/USD,1.888,1.92,1.57,1.89,391634.27,225787.63
1520467200,2018-03-08 00:00:00,EDO/USD,2.073,2.15,1.804,1.888,376891.14,191439.03
1520380800,2018-03-07 00:00:00,EDO/USD,2.325,2.391,2.002,2.073,334544.22,154314.66
1520294400,2018-03-06 00:00:00,EDO/USD,2.559,2.559,2.207,2.325,410357.49,174728.05
1520208000,2018-03-05 00:00:00,EDO/USD,2.52,2.62,2.51,2.559,105443.3,41077.1
1520121600,2018-03-04 00:00:00,EDO/USD,2.57,2.629,2.393,2.52,390882.04,158373.96
1520035200,2018-03-03 00:00:00,EDO/USD,2.555,2.676,2.538,2.57,152130.11,58686.46
1519948800,2018-03-02 00:00:00,EDO/USD,2.6,2.688,2.457,2.555,221906.6,85887.22
1519862400,2018-03-01 00:00:00,EDO/USD,2.6,2.699,2.567,2.6,195123.07,74263.66
1519776000,2018-02-28 00:00:00,EDO/USD,2.672,2.7,2.55,2.6,374456.97,143570.35
1519689600,2018-02-27 00:00:00,EDO/USD,2.731,2.848,2.624,2.672,531186.51,195247.86
1519603200,2018-02-26 00:00:00,EDO/USD,2.368,2.796,2.322,2.731,1756468.63,717591.03
1519516800,2018-02-25 00:00:00,EDO/USD,2.319,2.463,2.256,2.368,184992.72,78621.73
1519430400,2018-02-24 00:00:00,EDO/USD,2.519,2.677,2.2,2.319,386620.99,158575.64
1519344000,2018-02-23 00:00:00,EDO/USD,2.332,2.673,2.15,2.519,662869.23,275417.18
1519257600,2018-02-22 00:00:00,EDO/USD,2.66,2.766,2.199,2.332,694817.99,281353.01
1519171200,2018-02-21 00:00:00,EDO/USD,2.858,2.893,2.526,2.66,1052230.06,384031.56
1519084800,2018-02-20 00:00:00,EDO/USD,3.11,3.216,2.834,2.858,1532840.66,497569.36
1518998400,2018-02-19 00:00:00,EDO/USD,3.049,3.174,2.96,3.11,1180444.49,382694.62
1518912000,2018-02-18 00:00:00,EDO/USD,3.114,3.47,2.823,3.049,3148616.23,989136.79
1518825600,2018-02-17 00:00:00,EDO/USD,2.722,3.12,2.722,3.114,922664.23,312507.03
1518739200,2018-02-16 00:00:00,EDO/USD,2.69,2.8,2.5,2.722,371140.68,139947.16
1518652800,2018-02-15 00:00:00,EDO/USD,2.666,2.831,2.6,2.69,711955.61,261518.24
1518566400,2018-02-14 00:00:00,EDO/USD,2.27,2.9,2.27,2.666,1362093.3,511834.49
1518480000,2018-02-13 00:00:00,EDO/USD,2.205,2.6,2.05,2.27,1405839.24,590929.86
1518393600,2018-02-12 00:00:00,EDO/USD,1.873,2.4,1.873,2.205,1176885.83,528277.12
1518307200,2018-02-11 00:00:00,EDO/USD,1.99,2.013,1.805,1.873,241876.72,127712.26
1518220800,2018-02-10 00:00:00,EDO/USD,2.215,2.25,1.839,1.99,454068.44,221013.43
1518134400,2018-02-09 00:00:00,EDO/USD,2.024,2.245,1.869,2.215,363976.86,172237.61
1518048000,2018-02-08 00:00:00,EDO/USD,1.76,2.156,1.76,2.024,245440.67,123132.99
1517961600,2018-02-07 00:00:00,EDO/USD,1.976,2.22,1.72,1.76,710064.8,357841.72
1517875200,2018-02-06 00:00:00,EDO/USD,1.762,2.0,1.268,1.976,809657.89,506117.68
1517788800,2018-02-05 00:00:00,EDO/USD,2.179,2.239,1.6,1.762,680771.02,363193.61
1517702400,2018-02-04 00:00:00,EDO/USD,2.59,2.593,2.075,2.179,539208.84,235746.56
1517616000,2018-02-03 00:00:00,EDO/USD,2.18,2.999,1.923,2.59,1233774.26,483460.89
1517529600,2018-02-02 00:00:00,EDO/USD,2.278,2.332,1.66,2.18,1072797.37,539295.18
1517443200,2018-02-01 00:00:00,EDO/USD,2.799,2.815,2.132,2.278,737717.78,318709.71
1517356800,2018-01-31 00:00:00,EDO/USD,2.784,2.869,2.545,2.799,565898.44,208965.67
1517270400,2018-01-30 00:00:00,EDO/USD,3.25,3.3,2.7,2.784,885462.03,303216.72
1517184000,2018-01-29 00:00:00,EDO/USD,3.522,3.57,3.23,3.25,333164.13,98939.85
1517097600,2018-01-28 00:00:00,EDO/USD,3.465,3.63,3.43,3.522,392612.73,111384.87
1517011200,2018-01-27 00:00:00,EDO/USD,3.261,3.63,3.17,3.465,953314.08,275334.69
1516924800,2018-01-26 00:00:00,EDO/USD,3.371,3.5,2.986,3.261,591404.03,184605.69
1516838400,2018-01-25 00:00:00,EDO/USD,3.386,3.443,3.16,3.371,433155.84,130676.25
1516752000,2018-01-24 00:00:00,EDO/USD,3.172,3.548,2.83,3.386,1335318.08,408710.67
1516665600,2018-01-23 00:00:00,EDO/USD,3.379,3.594,2.8,3.172,1345731.05,432646.91
1516579200,2018-01-22 00:00:00,EDO/USD,3.779,3.983,2.918,3.379,1432465.37,418712.04
1516492800,2018-01-21 00:00:00,EDO/USD,4.452,4.582,3.63,3.779,1240503.62,304013.62
1516406400,2018-01-20 00:00:00,EDO/USD,3.99,4.75,3.936,4.452,1181476.38,266977.02
1516320000,2018-01-19 00:00:00,EDO/USD,3.491,4.199,3.491,3.99,1224393.3,317995.67
1516233600,2018-01-18 00:00:00,EDO/USD,3.53,4.4,3.262,3.491,2200201.31,580477.9
1516147200,2018-01-17 00:00:00,EDO/USD,3.379,3.757,2.5,3.53,2586020.76,828836.95
1516060800,2018-01-16 00:00:00,EDO/USD,5.6,5.62,2.59,3.379,4912738.62,1310459.4
1515974400,2018-01-15 00:00:00,EDO/USD,5.363,5.95,4.731,5.6,2368293.82,446905.66
1515888000,2018-01-14 00:00:00,EDO/USD,5.804,5.847,5.0,5.363,2087097.3,382151.49
1515801600,2018-01-13 00:00:00,EDO/USD,5.582,6.4,5.289,5.804,2778440.57,467406.39
1515715200,2018-01-12 00:00:00,EDO/USD,4.901,5.75,4.6,5.582,2897527.4,560353.8
1515628800,2018-01-11 00:00:00,EDO/USD,6.133,6.199,4.263,4.901,6085073.04,1210014.45
1515542400,2018-01-10 00:00:00,EDO/USD,6.58,6.627,5.528,6.133,3843159.25,634784.76
1515456000,2018-01-09 00:00:00,EDO/USD,6.55,6.876,6.0,6.58,4320484.94,666213.33
1515369600,2018-01-08 00:00:00,EDO/USD,6.09,6.69,5.055,6.55,6717757.62,1112759.26
1515283200,2018-01-07 00:00:00,EDO/USD,5.456,6.5,5.3,6.09,9596785.52,1580769.46
1515196800,2018-01-06 00:00:00,EDO/USD,5.082,5.6,4.984,5.456,2477030.72,469777.11
1515110400,2018-01-05 00:00:00,EDO/USD,5.109,5.95,4.77,5.082,5480423.98,1017332.94
1515024000,2018-01-04 00:00:00,EDO/USD,4.75,5.47,4.555,5.109,5615409.09,1111093.42
1514937600,2018-01-03 00:00:00,EDO/USD,4.412,4.95,4.375,4.75,3540592.66,752251.35
1514851200,2018-01-02 00:00:00,EDO/USD,4.169,4.81,3.957,4.412,3453867.8,770691.33
1514764800,2018-01-01 00:00:00,EDO/USD,3.68,4.171,3.393,4.169,1598897.86,421192.05
1514678400,2017-12-31 00:00:00,EDO/USD,3.66,4.0,3.2,3.68,1890961.71,512184.61
1514592000,2017-12-30 00:00:00,EDO/USD,4.53,4.649,3.233,3.66,3452208.99,927575.77
1514505600,2017-12-29 00:00:00,EDO/USD,3.723,4.799,3.72,4.53,5260805.39,1251360.4
1514419200,2017-12-28 00:00:00,EDO/USD,3.589,3.786,3.122,3.723,1796489.48,534661.25
1514332800,2017-12-27 00:00:00,EDO/USD,3.76,3.962,3.325,3.589,2840145.45,767065.83
1514246400,2017-12-26 00:00:00,EDO/USD,3.96,4.46,3.64,3.76,5972260.72,1508848.22
1514160000,2017-12-25 00:00:00,EDO/USD,2.711,4.48,2.711,3.96,11650741.11,3055962.6
1514073600,2017-12-24 00:00:00,EDO/USD,2.925,3.01,2.15,2.711,2449802.37,974760.55
1513987200,2017-12-23 00:00:00,EDO/USD,2.461,3.19,2.341,2.925,3997935.27,1371997.17
1513900800,2017-12-22 00:00:00,EDO/USD,3.439,3.463,0.7263,2.461,5203368.05,2291529.43
1513814400,2017-12-21 00:00:00,EDO/USD,3.285,3.7,3.15,3.439,2902869.05,844759.15
1513728000,2017-12-20 00:00:00,EDO/USD,3.374,3.58,2.939,3.285,2489693.01,771997.53
1513641600,2017-12-19 00:00:00,EDO/USD,3.45,3.85,3.14,3.374,6974395.95,2022071.81
1513555200,2017-12-18 00:00:00,EDO/USD,2.9,3.55,2.803,3.45,4498376.17,1408488.34
1513468800,2017-12-17 00:00:00,EDO/USD,2.84,3.45,2.83,2.9,8126446.97,2604047.97
1513382400,2017-12-16 00:00:00,EDO/USD,2.805,2.988,2.575,2.84,2385418.65,845287.03
1513296000,2017-12-15 00:00:00,EDO/USD,3.064,3.08,2.52,2.805,2055977.28,758920.53
1513209600,2017-12-14 00:00:00,EDO/USD,2.6,3.08,2.45,3.064,4027812.55,1427977.02
1513123200,2017-12-13 00:00:00,EDO/USD,2.475,2.8,2.29,2.6,2336018.48,929904.27
1513036800,2017-12-12 00:00:00,EDO/USD,2.275,2.51,2.25,2.475,2711996.44,1144939.55
1512950400,2017-12-11 00:00:00,EDO/USD,2.208,2.491,2.16,2.275,1542966.68,663374.75
